,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
trinaturk.com,found,Trina Turk,"LT2, Inc.",trinaturk.com,,,"+1 888-444-7748,+1 212-242-8875,+1 212-242-8877,+1 214-999-9450,+1 404-749-5134,+1 760-416-2856,+1 323-536-9122,+1 650-340-8540,+1 760-340-3189,+1 310-303-3153","customercare@trinaturk.com,palmsprings@trinaturk.com,losangeles@trinaturk.com,burlingame@trinaturk.com,elpaseo@trinaturk.com,manhattanbeach@trinaturk.com,scottsdale@trinaturk.com,miami@trinaturk.com,phippsplaza@trinaturk.com,honolulu@trinaturk.com",Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,,31,"E-commerce,Consumer Staples,Apparel & Footwear,Retail,B2C",Enjoy free shipping on contemporary designer clothing & fashion swimwear by Trina Turk. Shop designer fashion infused with signature prints & modern glamour!,1995,"3025 W Mission Rd, Alhambra, CA 91803-1111, US",America/Los_Angeles,-8,3025,W Mission Rd,,Alhambra,91803,California,CA,United States,US,34.07939,-118.15718,https://logo.clearbit.com/trinaturk.com,trinaturk,company/trina-turk,shoptrinaturk,2.46E+08,"Inspired by the multicultural mix, architecture, and landscape of Los Angeles and California, #TrinaTurkâ€™s philosophy is to create wearable, optimistic fashion.",7195,197,"Los Angeles, CA",http://t.co/cLzO6KKeiL,https://pbs.twimg.com/profile_images/938835388323397633/gVQV7pRg_normal.jpg,organization/trina-turk,FALSE,private,,954596634,+1 626-458-7768,45733,187265,130,51-250,,,,$10M-$50M,,"cloud_flare,google_tag_manager,shopify,bing_advertiser,klaviyo,sentry,facebook_advertiser,google_analytics,hotjar,conversio",
labelmn.com,found,Label MN,,labelmn.com,,,,,,,,,,,,Official Merchandise Of Mumbiker Nikhil,,,,,,,,,,,,,,,,https://logo.clearbit.com/labelmn.com,,,LabelMn,9.73E+17,"Label MN is started with a view of Motivating people. We provide you the best in class clothing, the best quality brought to you in affordable prices!",1426,1,"303, Vivek Apartment, E5/21, Bittan Market Bhopal",https://t.co/HLVUmaZyVN,https://pbs.twimg.com/profile_images/973871023031435264/ZCLXXLp6_normal.jpg,,FALSE,private,,,,,191061,,,,,,,,"cloud_flare,shopify,socket_io,go_squared",
petalandpup.com.au,found,Petal & Pup,,petalandpup.com.au,petalandpup.com,,,contactus@petalandpup.com.au,Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,56,42,"E-commerce,Consumer Staples,B2C","Petal & Pup - the ultimate online fashion destination for affordable, on trend, young women's fashion. Shop dresses, playsuits and more",,Australia,Australia/Darwin,9,,,,,,,,Australia,AU,-25.274398,133.775136,,petalandpup,,,,,,,,,,,FALSE,private,,,,88121,177957,,,,,,,,"google_apps,cloud_flare,godaddy_nameserver,klaviyo,sendgrid,microsoft_office_365,instagram,facebook_connect,google_tag_manager,shopify,facebook_advertiser,google_analytics,conversio",
beginningboutique.com.au,found,Beginning Boutique,,beginningboutique.com.au,,,"+61 413 028 685,+61 411 079 062",info@beginningboutique.com.au,Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,56,42,"E-commerce,Consumer Staples,Retail,B2C","Shop clothes online, dresses online and festival fashion. Express shipping, easy returns and Afterpay available. Australia's go-to online women's fashion store.",2008,"3/40 Ross St, Newstead QLD 4006, Australia",Australia/Brisbane,10,40,Ross Street,3,Newstead,4006,Queensland,QLD,Australia,AU,-27.4423283,153.0427675,https://logo.clearbit.com/beginningboutique.com.au,beginningboutique,company/beginning-boutique,bboutique,2.23E+07,"FESTIVAL | PARTY | SWIM
 ðŸŒ¹ Australian online store
 ðŸ’Œ Express Shipping Worldwide & Same Day Brisbane
 ðŸ’¸ AfterPay ~ AUS/NZ/US
 AUS/NZ | https://t.co/HW9kgX8K9n
 US | https://t.co/w1YfB5b8MY",3559,442,Australia,https://t.co/WldstAtmYF,https://pbs.twimg.com/profile_images/1189706534407852038/xds08lsb_normal.jpg,,FALSE,private,,,,,94782,15,11-50,,,,$1M-$10M,,"google_apps,cloud_flare,klaviyo,double_click,mailchimp,justuno,google_remarketing,hotjar,google_adwords,mandrill,facebook_connect,google_tag_manager,shopify,facebook_advertiser,google_analytics,conversio",
aknology.com,found,AKNOLOGY SAS,,aknology.com,,,+57 320 8870796,ventas@aknology.com,,,,,,,,"Compras en lÃ­nea de videos juegos, electrÃ³nica, computadoras, software, consolas, tarjetas de regalos, telefonÃ­a y accesorios, hardware, repuestos y mucho mÃ¡s.",,"Cl. 147 #14-69, BogotÃ¡, Colombia",America/Bogota,-5,14-69,Calle 147,,BogotÃ¡,110121,BogotÃ¡,,Colombia,CO,4.7286853,-74.0398623,https://logo.clearbit.com/aknology.com,,company/aknology,aknology,6.29E+08,EncuÃ©ntranos en https://t.co/c3nQXvPoQq una compaÃ±Ã­a de comercio electrÃ³nico. Comprometida con nuestros clientes para brindar un servicio de calidad.,1037,961,Colombia,https://t.co/c3nQXvPoQq,https://pbs.twimg.com/profile_images/919582977906171904/cN5R8vSQ_normal.jpg,,FALSE,private,,,,33607,74643,,,,,,,,"google_apps,cloud_flare,alexa,google_analytics,shopify,twitter_button,amazon_associates,google_adsense,google_maps",
alamourthelabel.com,found,Alamour The Label,,alamourthelabel.com,"alamourthelabel.com.au,alamourthelabel.us",,+61 7 3392 1345,,Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,56,42,"E-commerce,Consumer Staples,B2C","Shop online for extravagant and timeless designer formal dresses at Alamour The Label. Free Shipping offer to AUS & USA. Shop Now, Pay Later - USA, AUS & NZ.",,,,,,,,,,,,,,,,https://logo.clearbit.com/alamourthelabel.com,alamourthelabel,,AlamourTheLabel,7.08E+17,"Extravagant and timeless evening label.
 ""Love What You Wear"" - Alamour. Tag #Alamourthelabel to be featured.",33,10,"Brisbane, Australia",https://t.co/1RLT58533F,https://pbs.twimg.com/profile_images/1144067841865314304/p1Ra_ZLy_normal.jpg,,FALSE,private,,,,92292,301299,,,,,,,,"namecheap_dns,cloud_flare,mailchimp,amazon_s3,hotjar,adroll,shopify,klaviyo,facebook_advertiser,zopim,google_analytics,conversio,google_tag_manager,authorizenet",
apt2b.com,found,Apt2B,,apt2b.com,"apt2b.co,apt2b.org,apt2b.co.uk,apt2b.info,apt2b.mobi,apt2b.net,apt2b.biz,apt2b.us",,+1 877-825-8705,"customerservice@apt2b.com,hello@apt2b.com,support@apt2b.com,marketing@apt2b.com",Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,57,44,"E-commerce,Consumer Discretionary,Home & Furniture,B2C","Your search for affordable modern furniture stops here! At Apt2B, we bring you more style for less money. Outfit your space with stylish living, dining and bedroom furniture. From apartment-size sleeper sofas, sectionals, chairs, tables, to other fabul...",2011,"North Hollywood, CA 91605, USA",America/Los_Angeles,-8,,,,Los Angeles,91605,California,CA,United States,US,34.208195,-118.3987842,https://logo.clearbit.com/apt2b.com,apt2b,company/apt2b,Apt2B,2.35E+08,Your One-Stop Shop For All Your Stylish Home Needs!,51627,1554,"Los Angeles, CA",https://t.co/BzYAC1nOXF,https://pbs.twimg.com/profile_images/1188967001873477632/R72p4yoc_normal.jpg,,FALSE,private,,,,35199,124826,20,11-50,,,,$1M-$10M,,"google_apps,cloud_flare,bug_herd,klaviyo,double_click,amazon_s3,sendgrid,amazon_payments,google_remarketing,google_adwords,google_tag_manager,shopify,adroll,bing_advertiser,facebook_advertiser,olark,yotpo,google_analytics,hotjar,conversio,criteo,privy",
donut.media,found,Donut Media,,donut.media,donutmedia.com,,,SHOP@DONUT.MEDIA,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",55,44,"E-commerce,Entertainment & Recreation,B2C","Shop exclusive merch and apparel from the Donut Media Official Store. Hoodies, tee shirts, posters, accessories, and more.",2015,"2238 Purdue Ave, Los Angeles, CA 90064, USA",America/Los_Angeles,-8,2238,Purdue Avenue,,Los Angeles,90064,California,CA,United States,US,34.0361084,-118.441729,https://logo.clearbit.com/donut.media,donutmedia,company/donut-media,donutmedia,3.28E+09,We out here makinâ€™ car shows for the internets,16919,42,"Los Angeles, CA",https://t.co/OZNDSM5gOh,https://pbs.twimg.com/profile_images/1121138890948014080/BmWwwOhr_normal.png,organization/donut-media,FALSE,private,,,,118933,363073,30,11-50,,800000,,$1M-$10M,,"cloud_flare,shopify,facebook_advertiser,google_analytics,conversio,privy,google_tag_manager",
everyonedoesit.com,found,Everyonedoesit - Online Head Shop,,everyonedoesit.com,,,+1 855-247-4342,support@everyonedoesit.com,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,50,42,"E-commerce,Consumer Discretionary,B2C","Online Headshop by Everyonedoesit USA features Americaâ€™s most extensive collection of vapes, bongs, and rigs. Same-day shipping on 4000+ smoking devices.",,"3227 Meade Ave #2B, Las Vegas, NV 89102-7810, US",America/Los_Angeles,-8,3227,Meade Ave,2B,Las Vegas,89102,Nevada,NV,United States,US,36.13583,-115.18448,https://logo.clearbit.com/everyonedoesit.com,editheadshop,,,,,,,,,,,FALSE,private,,,,74511,204847,,,,,,,,"google_apps,aws_route_53,cloud_flare,typekit_by_adobe,hello_bar,amazon_s3,yotpo,shopify,twitter_button,zopim,google_analytics",
keetsa.com,found,KEETSA,Keetsa Inc.,keetsa.com,keetsa.net,,"+1 877-753-3872,+1 415-252-1575,+1 510-848-8970,+1 310-314-9797,+1 212-343-0333","contactus@keetsa.com,info@keetsa.com",Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,,44,"E-commerce,Consumer Discretionary,Home & Furniture,B2C","Dreamy Nights Ahead. Live best, love best when you sleep best. Our lifeâ€™s work: a truly rejuvenating nightâ€™s sleep. Here are six variations on the perfect mattress to match the way you sleep best. Rejuvenate. Recharge. Renew. Keetsa makes it possible.",2007,"69 Mercer St, New York, NY 10012, USA",America/New_York,-5,69,Mercer Street,,New York,10012,New York,NY,United States,US,40.7226318,-74.0005639,https://logo.clearbit.com/keetsa.com,keetsa,company/keetsa-inc.,keetsa,7.41E+06,"Dreamy Nights Ahead - Live best, love best when you sleep best.",4675,5174,,https://t.co/leSwUvDHuJ,https://pbs.twimg.com/profile_images/1032690040315551745/qw6IfiWy_normal.jpg,,FALSE,private,,208870361,+1 212-343-0333,61093,283487,20,11-50,,,,$1M-$10M,,"google_apps,cloud_flare,amazon_s3,amazon_payments,yotpo,adroll,shopify,youtube,facebook_advertiser,google_analytics,conversio,google_tag_manager",
oaklandish.com,found,Oaklandish,Oaklandish LLC,oaklandish.com,"oaksupply.co,iamoaklandish.com",,"+1 510-251-9500,+1 510-482-2020",info@oaklandish.com,Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,73,54,"E-commerce,Consumer Staples,Apparel & Footwear,B2C,Marketplace","City pride tees screen printed in Oakland, California celebrating local through quality design, community engagement, and employment. 510247365",2000,"1444 Broadway, Oakland, CA 94612, USA",America/Los_Angeles,-8,1444,Broadway,,Oakland,94612,California,CA,United States,US,37.8048699,-122.2706383,,,company/oaklandish,Oaklandish,3.70E+07,Oaklandish = city pride apparel & community. Celebrating local love and original Oakland charm. https://t.co/UiILRFUMLQ + @oaksupplyco @neverelsewhere @bosk_oak,68271,1805,1444 Broadway | 3419 Fruitvale,https://t.co/UiILRFUMLQ,https://pbs.twimg.com/profile_images/852666264010936320/Y6Ej0vLt_normal.jpg,organization/oaklandish/people,FALSE,private,,,,114121,505121,,,,,3260000,$1M-$10M,,"cloud_flare,amazon_payments,google_analytics,google_maps,shopify,twitter_button,facebook_advertiser",
thecerealschool.com,found,The Cereal School,,thecerealschool.com,,,,hello@thecerealschool.com,,,,,,,,"Old School Cereal Made the New Way: 0 Sugar, Low Carb, High Protein, Keto Approved",,,,,,,,,,,,,,,,https://logo.clearbit.com/thecerealschool.com,,,,,,,,,,,,FALSE,private,,,,60715,211789,,,,,,,,"google_apps,visual_website_optimizer,cloud_flare,bug_herd,zendesk,quantcast,taboola_ads,mailchimp,amazon_s3,amazon_payments,hotjar,google_tag_manager,shopify,justuno,klaviyo,crazy_egg,facebook_advertiser,google_analytics",
thursdayboots.com,found,Thursday Boot,,thursdayboots.com,"thursdaybags.com,fuckinggoodshit.com",,,founders@thursdayboots.com,Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,31,31,"E-commerce,Consumer Staples,Retail,B2C","Thursday Boots are built for work & play. With the durability of work boots and sophistication of fashion boots, you'll be ready wherever the day takes you.",,"48 W 21st St, New York, NY 10010, USA",America/New_York,-5,48,West 21st Street,,New York,10010,New York,NY,United States,US,40.7410042,-73.992897,https://logo.clearbit.com/thursdayboots.com,249534000000000,company/thursday-boot-company,ThursdayBootCo,2.61E+09,"Thursday Boot Company #ThursdayBoots 
 THURSDAY | EVERYDAY 
 Stores:
 Flatiron: 48 W 21st St &
 Soho: 65 Mercer St",3543,191,"New York, NY",https://t.co/2pPcebV2Hs,https://pbs.twimg.com/profile_images/494494605761474561/HxDwpTbC_normal.png,organization/thursday-boot-company,FALSE,private,,,,5484,35205,30,11-50,,,,,,"greenhouse,bing_advertiser,google_apps,cloud_flare,klaviyo,double_click,amazon_payments,google_remarketing,google_adwords,google_tag_manager,shopify,taboola_ads,facebook_advertiser,snowplow_analytics,google_analytics,conversio",
trueleafmarket.com,found,True Leaf Market,,trueleafmarket.com,,,"+1 866-948-4727,+1 801-467-5730","support@trueleafmarket.com,exports@trueleafmarket.com",Consumer Staples,"Food, Beverage & Tobacco",Food Products,Agricultural Products,52,44,"E-commerce,Agriculture,Consumer Staples,Retail,B2B,B2C","True Leaf Market is an organic seed and horticultural company based in Salt Lake City, Utah, United States.",1974,"175 W 2700 S, South Salt Lake, UT 84115-3022, US",America/Denver,-7,175,W 2700 S,,South Salt Lake,84115,Utah,UT,United States,US,40.71273,-111.88596,https://logo.clearbit.com/trueleafmarket.com,,company/living-whole-foods-inc-,TrueLeafMarket,3.44E+07,"Organic vegan and vegetarian products: garden seed, wheatgrass kits, juicers, sprouting supplies, herb growing kits for living food & raw food diet.",29228,63,"Salt Lake City, UT",https://t.co/Ss2nxuU0Wc,https://pbs.twimg.com/profile_images/1129549787995361281/2XUarlWt_normal.png,,FALSE,private,,,,19483,93677,10,43475,,,,$1M-$10M,,"bing_advertiser,visual_website_optimizer,cloud_flare,godaddy_nameserver,double_click,microsoft_exchange_online,outlook,microsoft_office_365,google_remarketing,yotpo,activecampaign,google_adwords,shopify,wufoo,google_maps,amazon_s3,facebook_advertiser,google_analytics",
undersunfitness.com,found,Undersun Fitness,,undersunfitness.com,,,,"support@undersunfitness.com,customer_service@undersunfitness.com",,,,,,,,"Undersun is an outdoor fitness brand, that focuses on resistance bands products and exercise programs, giving you the freedom to workout anytime and anywhere. If you love working out but don't always love going to the gym, now there's a way to build mu...",,,,,,,,,,,,,,,,https://logo.clearbit.com/undersunfitness.com,,,UndersunFitness,1.09E+18,"Train Anytime, Anywhere",219,124,"Dania Beach, FL",https://t.co/lHSuU5hPWs,https://pbs.twimg.com/profile_images/1093638549079875584/c32D-lXe_normal.jpg,,FALSE,private,,,,196863,498940,,,,,,,,"bing_advertiser,google_apps,cloud_flare,godaddy_nameserver,klaviyo,justuno,hotjar,google_tag_manager,shopify,hubspot,vimeo,youtube,facebook_advertiser,clicky,piwik,google_analytics,conversio",
v-dog.com,found,V-dog,,v-dog.com,,,"+1 888-280-8364,+1 865-977-1973","support@v-dog.com,subscriptions@v-dog.com,info@v-dog.com",Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,20,32,"Consumer Staples,B2C",V-dog makes 100% complete & balanced (AAFCO) vegan dog food with healthy superfoods and plant-powered protein.,2005,"San Francisco, CA 94126, USA",America/Los_Angeles,-8,,,,San Francisco,94126,California,CA,United States,US,37.798664,-122.3972211,https://logo.clearbit.com/v-dog.com,vdogfood,company/v-dog-inc,vdogfood,4.57E+07,"Plant Powered Kibble, Breathbones & Wigglebiscuits | For Pooch & Planet ðŸŒŽ | Free of corn, soy, wheat | ðŸ¶ Vegan owned & operated | #vdog",4670,3027,"San Francisco, CA",https://t.co/EdjVY8OULA,https://pbs.twimg.com/profile_images/2281364255/10hlisk96os340prlffm_normal.jpeg,,FALSE,private,,,,73659,237601,5,43475,,,,$0-$1M,,"cloud_flare,godaddy_nameserver,drip,mailchimp,amazon_s3,zopim,shopify,klaviyo,facebook_advertiser,google_analytics,conversio,google_tag_manager",
goodmorningsnoresolution.com,found,Good Morning Snore Solution,,goodmorningsnoresolution.com,"goodmorningsnoresolution.in,goodmorningsnoresolution.co.il,goodmorningsnoresolution.co.uk,goodmorningsnoresolution.expert,goodmorningsnoresolution.com.au,goodmorningsnoresolution.email,goodmorningsnoresolution.co.nz,goodmorningsnoresolution.ca,goodmorningsnoresolution.space,goodmorningsnoresolution.io,goodmorningsnoresolution.mx,goodmorningsnoresolution.mobi,goodmorningsnoresolution.biz",,"+1 877 867 6979,+1 815-992-4020",info@goodmorningsnoresolution.com,Information Technology,Software & Services,Internet Software & Services,Internet Software & Services,38,33,"E-commerce,Technology,Internet,Health & Wellness,B2C","The most effective, least invasive snoring solution. Scientifically proven, doctor developed, FDA approved, 30-day guarantee. Try GMSS risk free today.",,"225, 3553 31 St NW, Calgary, AB T2L 2K7, Canada",America/Edmonton,-7,3553,31 Street Northwest,,Calgary,T2L 2K7,Alberta,AB,Canada,CA,51.0843351,-114.1306213,https://logo.clearbit.com/goodmorningsnoresolution.com,goodmorningsnoresolution,company/good-morning-snore-solution%C2%AE,BestMorningEver,2.12E+08,An @Mpowrx product that eliminates #snoring so you can have the #BestMorningEver!,3180,1423,In Your Bedroom!,http://t.co/gH13G7Lzdv,https://pbs.twimg.com/profile_images/832644738545119234/iQKchVS9_normal.jpg,organization/good-morning-snore-solution,FALSE,private,,,,,108450,,,,,,,,"bing_advertiser,google_apps,wistia,cloud_flare,godaddy_nameserver,typekit_by_adobe,zendesk,youtube,google_remarketing,google_adwords,privy,shopify,facebook_advertiser,google_analytics",
hallogadgets.com,found,,,hallogadgets.com,,,,customer@hallogadgets.com,,,,,,,,,,"1 Hacker Way, Menlo Park, CA 94025, USA",America/Los_Angeles,-8,1,Hacker Way,,Menlo Park,94025,California,CA,United States,US,37.4843038,-122.1458147,,,,,,,,,,,,,FALSE,private,,,,,1084828,,,,,,,,"namecheap_dns,cloud_flare,google_analytics,shopify,klaviyo,facebook_advertiser,zopim",
wikiwiiuk.com,found,,,wikiwiiuk.com,,,,info@wikiwiiuk.com,,,,,,,,WikiWii UK is a part of Wikiwii.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,private,,,,,2105638,,,,,,,,"cloud_flare,google_analytics,shopify,youtube,vimeo,facebook_advertiser,conversio,google_tag_manager",
ballwash.com,found,Ballsy,,ballwash.com,"buyballwash.com,ballsybrand.com,washyourballs.com,themischiefwashco.com,mischiefwashco.com",,,"help@themischiefwashco.com,help@ballsybrand.com,wholesale@themischiefwashco.com,hey@washyourballs.com",Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,28,32,"E-commerce,Consumer Discretionary,Retail,B2C","Ballsy the makers of Ballwash, a new men's activated charcoal natural body wash that smells and works great. Invigorating manly scent while moisturizing and hydrating your skin.",,"Inglewood, CA, USA",America/Los_Angeles,-8,,,,Inglewood,,California,CA,United States,US,33.9616801,-118.3531311,,,company/ball-wash-mischief-wash-co,,,,,,,,,,FALSE,private,,,,66933,218960,5,43475,,,,$0-$1M,,"cloud_flare,godaddy_nameserver,klaviyo,amazon_payments,intercom,google_tag_manager,shopify,twitter_button,bing_advertiser,facebook_advertiser,recaptcha,google_analytics,conversio,privy",
